wairlinewarrivalwarrival_timewdatewdeparturewdeparture_timewoverall_hourwpricewlinks
80w에어아시아엑스wSINw20:00w2020.04.17wICNw09:45w11시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.17.&fareType=Y&selectedFlight=1:20200417ICNKULD70507%2B20200417KULSINAK0719:A01:HK:D7
81w에어아시아엑스wSINw20:45w2020.04.17wICNw09:45w12시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.17.&fareType=Y&selectedFlight=1:20200417ICNKULD70507%2B20200417KULSINAK0721:A01:HK:D7
82w에어아시아엑스wSINw22:30w2020.04.17wICNw09:45w13시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.17.&fareType=Y&selectedFlight=1:20200417ICNKULD70507%2B20200417KULSINAK0723:A01:HK:D7
83w에어아시아엑스wSINw10:50w2020.04.17wICNw16:25w19시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.17.&fareType=Y&selectedFlight=1:20200417ICNKULD70505%2B20200418KULSINAK0707:A01:HK:D7
84w에어아시아엑스wSINw13:40w2020.04.17wICNw16:25w22시간w108,315whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.17.&fareType=Y&selectedFlight=1:20200417ICNKULD70505%2B20200418KULSIND70678:A01:HK:D7
85w에어아시아엑스wSINw08:30w2020.04.18wICNw16:25w17시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.18.&fareType=Y&selectedFlight=1:20200418ICNKULD70505%2B20200419KULSINAK0703:A01:HK:D7
86w에어아시아엑스wSINw10:50w2020.04.18wICNw16:25w19시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.18.&fareType=Y&selectedFlight=1:20200418ICNKULD70505%2B20200419KULSINAK0707:A01:HK:D7
87w에어아시아엑스wSINw15:40w2020.04.18wICNw16:25w24시간w108,909whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.18.&fareType=Y&selectedFlight=1:20200418ICNKULD70505%2B20200419KULSINAK0715:A01:HK:D7
88w에어아시아엑스wSINw13:40w2020.04.18wICNw16:25w22시간w116,424whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.18.&fareType=Y&selectedFlight=1:20200418ICNKULD70505%2B20200419KULSIND70678:A01:HK:D7
89w에어아시아엑스wSINw18:30w2020.04.18wICNw09:45w09시간w155,624whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.18.&fareType=Y&selectedFlight=1:20200418ICNKULD70507%2B20200418KULSINAK0717:A01%252FB05:HK:D7
90w에어아시아엑스wSINw08:30w2020.04.19wICNw16:25w17시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.19.&fareType=Y&selectedFlight=1:20200419ICNKULD70505%2B20200420KULSINAK0703:A01:HK:D7
91w에어아시아엑스wSINw10:50w2020.04.19wICNw16:25w19시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.19.&fareType=Y&selectedFlight=1:20200419ICNKULD70505%2B20200420KULSINAK0707:A01:HK:D7
92w에어아시아엑스wSINw13:40w2020.04.19wICNw16:25w22시간w108,315whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.19.&fareType=Y&selectedFlight=1:20200419ICNKULD70505%2B20200420KULSIND70678:A01:HK:D7
93w에어아시아엑스wSINw08:30w2020.04.19wICNw09:45w23시간w108,909whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.19.&fareType=Y&selectedFlight=1:20200419ICNKULD70507%2B20200420KULSINAK0703:A01:HK:D7
94w에어아시아엑스wSINw15:40w2020.04.19wICNw16:25w24시간w108,909whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.19.&fareType=Y&selectedFlight=1:20200419ICNKULD70505%2B20200420KULSINAK0715:A01:HK:D7
95w에어아시아엑스wSINw18:30w2020.04.20wICNw09:45w09시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.20.&fareType=Y&selectedFlight=1:20200420ICNKULD70507%2B20200420KULSINAK0717:A01:HK:D7
96w에어아시아엑스wSINw20:00w2020.04.20wICNw09:45w11시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.20.&fareType=Y&selectedFlight=1:20200420ICNKULD70507%2B20200420KULSINAK0719:A01:HK:D7
97w에어아시아엑스wSINw20:45w2020.04.20wICNw09:45w12시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.20.&fareType=Y&selectedFlight=1:20200420ICNKULD70507%2B20200420KULSINAK0721:A01:HK:D7
98w에어아시아엑스wSINw08:30w2020.04.20wICNw16:25w17시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.20.&fareType=Y&selectedFlight=1:20200420ICNKULD70505%2B20200421KULSINAK0703:A01:HK:D7
99w에어아시아엑스wSINw10:50w2020.04.20wICNw16:25w19시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.20.&fareType=Y&selectedFlight=1:20200420ICNKULD70505%2B20200421KULSINAK0707:A01:HK:D7
100w에어아시아엑스wSINw18:30w2020.04.21wICNw09:45w09시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.21.&fareType=Y&selectedFlight=1:20200421ICNKULD70507%2B20200421KULSINAK0717:A01:HK:D7
101w에어아시아엑스wSINw20:00w2020.04.21wICNw09:45w11시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.21.&fareType=Y&selectedFlight=1:20200421ICNKULD70507%2B20200421KULSINAK0719:A01:HK:D7
102w에어아시아엑스wSINw20:45w2020.04.21wICNw09:45w12시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.21.&fareType=Y&selectedFlight=1:20200421ICNKULD70507%2B20200421KULSINAK0721:A01:HK:D7
103w에어아시아엑스wSINw08:30w2020.04.21wICNw16:25w17시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.21.&fareType=Y&selectedFlight=1:20200421ICNKULD70505%2B20200422KULSINAK0703:A01:HK:D7
104w에어아시아엑스wSINw08:30w2020.04.21wICNw09:45w23시간w108,909whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.21.&fareType=Y&selectedFlight=1:20200421ICNKULD70507%2B20200422KULSINAK0703:A01:HK:D7
105w에어아시아엑스wSINw18:30w2020.04.22wICNw09:45w09시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.22.&fareType=Y&selectedFlight=1:20200422ICNKULD70507%2B20200422KULSINAK0717:A01:HK:D7
106w에어아시아엑스wSINw20:00w2020.04.22wICNw09:45w11시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.22.&fareType=Y&selectedFlight=1:20200422ICNKULD70507%2B20200422KULSINAK0719:A01:HK:D7
107w에어아시아엑스wSINw20:45w2020.04.22wICNw09:45w12시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.22.&fareType=Y&selectedFlight=1:20200422ICNKULD70507%2B20200422KULSINAK0721:A01:HK:D7
108w에어아시아엑스wSINw08:30w2020.04.22wICNw16:25w17시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.22.&fareType=Y&selectedFlight=1:20200422ICNKULD70505%2B20200423KULSINAK0703:A01:HK:D7
109w에어아시아엑스wSINw10:50w2020.04.22wICNw16:25w19시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.22.&fareType=Y&selectedFlight=1:20200422ICNKULD70505%2B20200423KULSINAK0707:A01:HK:D7
110w에어아시아엑스wSINw18:30w2020.04.23wICNw09:45w09시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.23.&fareType=Y&selectedFlight=1:20200423ICNKULD70507%2B20200423KULSINAK0717:A01:HK:D7
111w에어아시아엑스wSINw20:00w2020.04.23wICNw09:45w11시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.23.&fareType=Y&selectedFlight=1:20200423ICNKULD70507%2B20200423KULSINAK0719:A01:HK:D7
112w에어아시아엑스wSINw20:45w2020.04.23wICNw09:45w12시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.23.&fareType=Y&selectedFlight=1:20200423ICNKULD70507%2B20200423KULSINAK0721:A01:HK:D7
113w에어아시아엑스wSINw22:30w2020.04.23wICNw09:45w13시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.23.&fareType=Y&selectedFlight=1:20200423ICNKULD70507%2B20200423KULSINAK0723:A01:HK:D7
114w에어아시아엑스wSINw08:30w2020.04.23wICNw16:25w17시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.23.&fareType=Y&selectedFlight=1:20200423ICNKULD70505%2B20200424KULSINAK0703:A01:HK:D7
115w에어아시아엑스wSINw20:00w2020.04.24wICNw09:45w11시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.24.&fareType=Y&selectedFlight=1:20200424ICNKULD70507%2B20200424KULSINAK0719:A01:HK:D7
116w에어아시아엑스wSINw20:45w2020.04.24wICNw09:45w12시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.24.&fareType=Y&selectedFlight=1:20200424ICNKULD70507%2B20200424KULSINAK0721:A01:HK:D7
117w에어아시아엑스wSINw22:30w2020.04.24wICNw09:45w13시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.24.&fareType=Y&selectedFlight=1:20200424ICNKULD70507%2B20200424KULSINAK0723:A01:HK:D7
118w에어아시아엑스wSINw08:30w2020.04.24wICNw16:25w17시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.24.&fareType=Y&selectedFlight=1:20200424ICNKULD70505%2B20200425KULSINAK0703:A01:HK:D7
119w에어아시아엑스wSINw10:50w2020.04.24wICNw16:25w19시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.24.&fareType=Y&selectedFlight=1:20200424ICNKULD70505%2B20200425KULSINAK0707:A01:HK:D7
120w에어아시아엑스wSINw18:30w2020.04.25wICNw09:45w09시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.25.&fareType=Y&selectedFlight=1:20200425ICNKULD70507%2B20200425KULSINAK0717:A01:HK:D7
121w에어아시아엑스wSINw20:00w2020.04.25wICNw09:45w11시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.25.&fareType=Y&selectedFlight=1:20200425ICNKULD70507%2B20200425KULSINAK0719:A01:HK:D7
122w에어아시아엑스wSINw20:45w2020.04.25wICNw09:45w12시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.25.&fareType=Y&selectedFlight=1:20200425ICNKULD70507%2B20200425KULSINAK0721:A01:HK:D7
123w에어아시아엑스wSINw08:30w2020.04.25wICNw16:25w17시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.25.&fareType=Y&selectedFlight=1:20200425ICNKULD70505%2B20200426KULSINAK0703:A01:HK:D7
124w에어아시아엑스wSINw10:50w2020.04.25wICNw16:25w19시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.25.&fareType=Y&selectedFlight=1:20200425ICNKULD70505%2B20200426KULSINAK0707:A01:HK:D7
125w에어아시아엑스wSINw13:40w2020.04.26wICNw16:25w22시간w108,315whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.26.&fareType=Y&selectedFlight=1:20200426ICNKULD70505%2B20200427KULSIND70678:A01:HK:D7
126w에어아시아엑스wSINw15:40w2020.04.26wICNw16:25w24시간w108,909whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.26.&fareType=Y&selectedFlight=1:20200426ICNKULD70505%2B20200427KULSINAK0715:A01:HK:D7
127w에어아시아엑스wSINw10:50w2020.04.26wICNw16:25w19시간w115,496whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.26.&fareType=Y&selectedFlight=1:20200426ICNKULD70505%2B20200427KULSINAK0707:A01:HK:D7
128w에어아시아엑스wSINw01:10w2020.04.26wICNw09:45w16시간w143,820whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.26.&fareType=Y&selectedFlight=1:20200426ICNKULD70507%2B20200426KULPENAK6128%2B20200426PENSINTR0423:A01:HK:D7
129w에어아시아엑스wSINw08:30w2020.04.26wICNw16:25w17시간w147,797whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.26.&fareType=Y&selectedFlight=1:20200426ICNKULD70505%2B20200427KULSINAK0703:A01:HK:D7
130w에어아시아엑스wSINw20:45w2020.04.27wICNw09:45w12시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.27.&fareType=Y&selectedFlight=1:20200427ICNKULD70507%2B20200427KULSINAK0721:A01:HK:D7
131w에어아시아엑스wSINw08:30w2020.04.27wICNw16:25w17시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.27.&fareType=Y&selectedFlight=1:20200427ICNKULD70505%2B20200428KULSINAK0703:A01:HK:D7
132w에어아시아엑스wSINw10:50w2020.04.27wICNw16:25w19시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.27.&fareType=Y&selectedFlight=1:20200427ICNKULD70505%2B20200428KULSINAK0707:A01:HK:D7
133w에어아시아엑스wSINw13:40w2020.04.27wICNw16:25w22시간w108,315whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.27.&fareType=Y&selectedFlight=1:20200427ICNKULD70505%2B20200428KULSIND70678:A01:HK:D7
134w에어아시아엑스wSINw08:30w2020.04.27wICNw09:45w23시간w108,909whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.27.&fareType=Y&selectedFlight=1:20200427ICNKULD70507%2B20200428KULSINAK0703:A01:HK:D7
135w에어아시아엑스wSINw18:30w2020.04.28wICNw09:45w09시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.28.&fareType=Y&selectedFlight=1:20200428ICNKULD70507%2B20200428KULSINAK0717:A01:HK:D7
136w에어아시아엑스wSINw20:00w2020.04.28wICNw09:45w11시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.28.&fareType=Y&selectedFlight=1:20200428ICNKULD70507%2B20200428KULSINAK0719:A01:HK:D7
137w에어아시아엑스wSINw20:45w2020.04.28wICNw09:45w12시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.28.&fareType=Y&selectedFlight=1:20200428ICNKULD70507%2B20200428KULSINAK0721:A01:HK:D7
138w에어아시아엑스wSINw08:30w2020.04.28wICNw16:25w17시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.28.&fareType=Y&selectedFlight=1:20200428ICNKULD70505%2B20200429KULSINAK0703:A01:HK:D7
139w에어아시아엑스wSINw10:50w2020.04.28wICNw16:25w19시간w106,499whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.28.&fareType=Y&selectedFlight=1:20200428ICNKULD70505%2B20200429KULSINAK0707:A01:HK:D7
140w에어아시아엑스wSINw08:30w2020.04.29wICNw16:25w17시간w115,496whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.29.&fareType=Y&selectedFlight=1:20200429ICNKULD70505%2B20200430KULSINAK0703:A01:HK:D7
141w에어아시아엑스wSINw10:50w2020.04.29wICNw16:25w19시간w115,496whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.29.&fareType=Y&selectedFlight=1:20200429ICNKULD70505%2B20200430KULSINAK0707:A01:HK:D7
142w에어아시아엑스wSINw13:40w2020.04.29wICNw16:25w22시간w116,424whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.29.&fareType=Y&selectedFlight=1:20200429ICNKULD70505%2B20200430KULSIND70678:A01:HK:D7
143w에어아시아엑스wSINw15:40w2020.04.29wICNw16:25w24시간w117,906whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.29.&fareType=Y&selectedFlight=1:20200429ICNKULD70505%2B20200430KULSINAK0715:A01:HK:D7
144w에어아시아엑스wSINw20:00w2020.04.29wICNw09:45w11시간w186,494whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.29.&fareType=Y&selectedFlight=1:20200429ICNKULD70507%2B20200429KULSINAK0719:A01%252FB05:HK:D7
145w에어아시아엑스wSINw09:30w2020.04.30wICNw16:25w18시간w134,284whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.30.&fareType=Y&selectedFlight=1:20200430ICNKULD70505%2B20200501KULSIND70672:A01:HK:D7
146w에어아시아엑스wSINw13:40w2020.04.30wICNw16:25w22시간w136,694whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.30.&fareType=Y&selectedFlight=1:20200430ICNKULD70505%2B20200501KULSIND70678:A01:HK:D7
147w에어아시아엑스wSINw08:30w2020.04.30wICNw16:25w17시간w140,996whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.30.&fareType=Y&selectedFlight=1:20200430ICNKULD70505%2B20200501KULSINAK0703:A01:HK:D7
148w에어아시아엑스wSINw10:50w2020.04.30wICNw16:25w19시간w140,996whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.30.&fareType=Y&selectedFlight=1:20200430ICNKULD70505%2B20200501KULSINAK0707:A01:HK:D7
149w에어아시아엑스wSINw13:00w2020.04.30wICNw16:25w21시간w143,406whttps://flight.naver.com/flights/v2/results?trip=OW&scity1=ICN&ecity1=SIN&adult=1&child=0&infant=0&sdate1=2020.04.30.&fareType=Y&selectedFlight=1:20200430ICNKULD70505%2B20200501KULSINAK0711:A01:HK:D7
